"date","value"
2015.11.09,3.799
2015.11.10,3.751
2015.11.11,3.7639
2015.11.12,3.771
2015.11.13,3.8456
2015.11.14,3.836866666666667
2015.11.15,3.828133333333333
2015.11.16,3.8194
2015.11.17,3.8105
2015.11.18,3.7668
2015.11.19,3.7181
2015.11.20,3.7052
2015.11.21,3.7144666666666666
2015.11.22,3.7237333333333336
2015.11.23,3.733
2015.11.24,3.7
2015.11.25,3.7425
2015.11.26,3.7431
2015.11.27,3.8464
2015.11.28,3.8539333333333334
2015.11.29,3.861466666666667
2015.11.30,3.869
2015.12.01,3.8575
2015.12.02,3.8352
2015.12.03,3.7596
2015.12.04,3.7521
2015.12.05,3.757433333333333
2015.12.06,3.762766666666667
2015.12.07,3.7681
2015.12.08,3.7962
2015.12.09,3.7502
2015.12.10,3.8126
2015.12.11,3.873
2015.12.12,3.8746333333333336
2015.12.13,3.8762666666666665
2015.12.14,3.8779
2015.12.15,3.873
2015.12.16,3.8848
2015.12.17,3.8796
2015.12.18,3.9824
2015.12.19,3.9927333333333332
2015.12.20,4.003066666666666
2015.12.21,4.0134
2015.12.22,3.9899
2015.12.23,3.9419
2015.12.24,3.953
2015.12.25,3.9463
2015.12.26,3.9170666666666665
2015.12.27,3.8878333333333335
2015.12.28,3.8586
2015.12.29,3.8655
2015.12.30,3.9608
2015.12.31,3.9608
2016.01.01,3.9608
2016.01.02,3.9872666666666663
2016.01.03,4.013733333333333
2016.01.04,4.0402
2016.01.05,4.0077
2016.01.06,4.0244
2016.01.07,4.0448
2016.01.08,4.0245
2016.01.09,4.034233333333333
2016.01.10,4.043966666666667
2016.01.11,4.0537
2016.01.12,4.029
2016.01.13,4.0158
2016.01.14,3.9996
2016.01.15,4.0479
2016.01.16,4.0505
2016.01.17,4.0531
2016.01.18,4.0557
2016.01.19,4.0626
2016.01.20,4.0971
2016.01.21,4.1575
2016.01.22,4.0945
2016.01.23,4.0931
2016.01.24,4.0917
2016.01.25,4.0903
2016.01.26,4.0536
2016.01.27,4.1077
2016.01.28,4.0699
2016.01.29,3.9988
2016.01.30,3.9868333333333332
2016.01.31,3.9748666666666668
2016.02.01,3.9629
2016.02.02,3.9895
2016.02.03,3.8954
2016.02.04,3.8897
2016.02.05,3.9035
2016.02.06,3.9008000000000003
2016.02.07,3.8981
2016.02.08,3.8954
2016.02.09,3.8856
2016.02.10,3.9285
2016.02.11,3.9946
2016.02.12,4.0027
2016.02.13,4.0038
2016.02.14,4.0049
2016.02.15,4.006
2016.02.16,4.0723
2016.02.17,3.9851
2016.02.18,4.0284
2016.02.19,4.0214
2016.02.20,3.9966999999999997
2016.02.21,3.972
2016.02.22,3.9473
2016.02.23,3.9569
2016.02.24,3.9591
2016.02.25,3.956
2016.02.26,3.9933
2016.02.27,4.001233333333333
2016.02.28,4.009166666666667
2016.02.29,4.0171
2016.03.01,3.9275
2016.03.02,3.8932
2016.03.03,3.7991
2016.03.04,3.7593
